Timestamp,Hour,Prob_Severe,Prob_Very Poor,Prob_Poor,Prob_Moderate,Prob_Satisfactory,Prob_Good
05-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
05-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
05-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
05-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
05-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
05-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
05-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
05-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
05-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
05-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
05-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
05-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
06-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
06-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
06-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
06-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
06-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
06-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
06-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
06-03-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
06-03-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
06-03-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
06-03-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
06-03-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
06-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
06-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
06-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
06-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
06-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
06-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
06-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
06-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
06-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
06-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
06-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
06-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
07-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
07-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
07-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
07-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
07-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
07-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
07-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
07-03-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
07-03-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
07-03-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
07-03-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
07-03-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
07-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
07-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
07-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
07-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
07-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
07-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
07-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
07-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
07-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
07-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
07-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
07-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
08-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
08-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
08-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
08-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
08-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
08-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
08-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
08-03-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
08-03-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
08-03-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
08-03-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
08-03-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
08-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
08-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
08-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
08-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
08-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
08-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
08-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
08-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
08-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
08-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
08-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
08-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
09-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
09-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
09-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
09-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
09-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
09-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
09-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
09-03-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
09-03-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
09-03-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
09-03-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
09-03-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
09-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
09-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
09-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
09-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
09-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
09-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
09-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
09-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
09-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
09-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
09-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
09-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
10-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
10-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
10-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
10-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
10-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
10-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
10-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
10-03-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
10-03-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
10-03-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
10-03-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
10-03-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
10-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
10-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
10-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
10-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
10-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
10-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
10-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
10-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
10-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
10-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
10-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
10-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
11-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
11-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
11-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
11-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
11-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
11-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
11-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
11-03-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
11-03-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
11-03-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
11-03-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
11-03-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
11-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
11-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
11-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
11-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
11-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
11-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
11-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
11-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
11-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
11-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
11-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
11-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
12-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
12-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
12-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
12-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
12-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
12-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
12-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
12-03-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
12-03-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
12-03-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
12-03-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
12-03-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
12-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
12-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
12-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
12-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
12-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
12-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
12-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
12-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
12-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
12-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
12-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
12-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
13-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
13-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
13-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
13-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
13-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
13-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
13-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
13-03-2025 07:00,7,0.09741784,0.330203443,0.216353678,0.258215962,0.078638498,0.019170579
13-03-2025 08:00,8,0.122065728,0.362676056,0.20970266,0.222613459,0.069248826,0.013693271
13-03-2025 09:00,9,0.153364632,0.338028169,0.197574335,0.222222222,0.073552426,0.015258216
13-03-2025 10:00,10,0.156103286,0.297730829,0.207355243,0.249217527,0.075899844,0.012910798
13-03-2025 11:00,11,0.123239437,0.275039124,0.220657277,0.29342723,0.075117371,0.012519562
13-03-2025 12:00,12,0.098200313,0.248043818,0.205399061,0.347809077,0.087245696,0.012519562
13-03-2025 13:00,13,0.063771518,0.209311424,0.213223787,0.399843505,0.104068858,0.009780908
13-03-2025 14:00,14,0.052425665,0.167057903,0.185054773,0.460485133,0.123630673,0.011345853
13-03-2025 15:00,15,0.039906103,0.143192488,0.154147105,0.504303599,0.140062598,0.018388106
13-03-2025 16:00,16,0.041471049,0.121283255,0.148669797,0.511737089,0.157276995,0.019561815
13-03-2025 17:00,17,0.036776213,0.127543036,0.153364632,0.490610329,0.16627543,0.025039124
13-03-2025 18:00,18,0.045383412,0.160015649,0.175665102,0.460093897,0.142018779,0.016431925
13-03-2025 19:00,19,0.0614241,0.200704225,0.216744914,0.405320814,0.10172144,0.014084507
13-03-2025 20:00,20,0.096244131,0.254303599,0.246087637,0.327073552,0.064945227,0.011345853
13-03-2025 21:00,21,0.129890454,0.309859155,0.238654147,0.253912363,0.058685446,0.008607199
13-03-2025 22:00,22,0.143192488,0.329029734,0.223395931,0.231611894,0.064162754,0.008607199
13-03-2025 23:00,23,0.145539906,0.332550861,0.206181534,0.240610329,0.066510172,0.008607199
14-03-2025 00:00,0,0.143192488,0.323552426,0.205790297,0.246087637,0.068075117,0.012910798
14-03-2025 01:00,1,0.140453834,0.299687011,0.196400626,0.258607199,0.088028169,0.016823161
14-03-2025 02:00,2,0.131455399,0.299687011,0.198748044,0.25743349,0.092331768,0.019953052
14-03-2025 03:00,3,0.113067293,0.300469484,0.197965571,0.272300469,0.09428795,0.021517997
14-03-2025 04:00,4,0.106025039,0.291471049,0.207746479,0.274256651,0.099374022,0.021126761
14-03-2025 05:00,5,0.103286385,0.299295775,0.206964006,0.273474178,0.093505477,0.022691706
14-03-2025 06:00,6,0.089593114,0.3114241,0.218701095,0.270344288,0.08685446,0.023082942
